,Date,Load,System Generation
1444,2019-03-11,176876.4650056,191006.565071
1445,2019-03-12,175588.8706183,182126.5138321
1446,2019-03-13,174643.1048452,176975.4013214
1447,2019-03-14,175783.6442936,179313.596111
1448,2019-03-15,173030.7394651,176473.5928883
1449,2019-03-16,166929.5435561,171222.0940684
1450,2019-03-17,166074.8611944,169580.0433563
1451,2019-03-18,172516.9614146,175758.7875145
1452,2019-03-19,169700.7135252,171247.4046596
1453,2019-03-20,168641.4480587,167561.0405033
1454,2019-03-21,168393.1170262,168723.8388312
1455,2019-03-22,169498.2010503,171360.3808591
1456,2019-03-23,164183.2685182,168616.6997444
1457,2019-03-24,165112.4387664,170298.0085659
1458,2019-03-25,169954.498279,177690.9484641
1459,2019-03-26,168582.5055515,174135.959446
1460,2019-03-27,167811.8563896,171561.5058436
1461,2019-03-28,165843.7136204,168073.7662664
1462,2019-03-29,165276.8966771,168696.7930368
1463,2019-03-30,157844.1361013,165129.3790211
1464,2019-03-31,157074.5892761,164500.0407914
1465,2019-04-01,162131.8485182,167940.86506430001
1466,2019-04-02,161835.6523214,164078.4624679
1467,2019-04-03,163160.7797515,163988.669064
1468,2019-04-04,163817.5102296,166287.6691561
1469,2019-04-05,162874.6781456,160442.6582099
1470,2019-04-06,160135.222155,164353.3362392
1471,2019-04-07,156835.4162952,157986.7411226
1472,2019-04-08,161953.1355846,162882.7433904
1473,2019-04-09,160053.1890175,158872.1732795
1474,2019-04-10,161169.7770046,164605.7434238
1475,2019-04-11,162384.3603117,165350.4008807
1476,2019-04-12,160528.9643353,163175.0666306
1477,2019-04-13,156287.9280234,157852.1311663
1478,2019-04-14,157911.4604019,156786.5724981
1479,2019-04-15,162333.3116689,162958.0177868
1480,2019-04-16,162097.5475461,158638.4372564
1481,2019-04-17,162639.9316532,157150.9965024
1482,2019-04-18,163370.336391,159234.7679266
1483,2019-04-19,157374.6296543,154446.5794144
1484,2019-04-20,155394.4316848,151383.02097779998
1485,2019-04-21,153200.3224115,147576.22559360001
1486,2019-04-22,161723.2050496,157638.6680754
1487,2019-04-23,162887.3595541,155837.006794
1488,2019-04-24,162011.9932736,158602.9402372
1489,2019-04-25,162372.1703436,159748.7904227
1490,2019-04-26,162196.80637890002,157267.1955245
1491,2019-04-27,159326.4853387,149943.0441605
1492,2019-04-28,152483.9945012,152541.6128079
1493,2019-04-29,160347.0169395,152172.1717931
1494,2019-04-30,163479.6883687,156299.8434213
1495,2019-05-01,162263.1614209,156430.7688552
1496,2019-05-02,162547.7217805,156719.6942817
1497,2019-05-03,164126.8383663,159045.8995738
1498,2019-05-04,159449.4846904,155729.5213011
1499,2019-05-05,156812.6366833,153126.2186146
1500,2019-05-06,161180.3965636,158029.2835072
1501,2019-05-07,160849.2933324,155140.0959971
1502,2019-05-08,161081.2166737,153320.2409119
1503,2019-05-09,161546.3898453,154086.3418372
1504,2019-05-10,160474.1368646,154713.0913521
1505,2019-05-11,153507.484983,145529.2393913
1506,2019-05-12,154955.8487694,140304.9926823
1507,2019-05-13,161322.3276274,146185.9197433
1508,2019-05-14,159358.4260833,144057.4253393
1509,2019-05-15,159103.3439161,143548.8850173
1510,2019-05-16,159925.2043087,143101.0685651
1511,2019-05-17,157628.7354461,138987.4268134
1512,2019-05-18,150561.6211082,131273.318382
1513,2019-05-19,148804.830573,129189.6996809
1514,2019-05-20,152820.0285107,132034.7581624
1515,2019-05-21,158700.250653,140849.0605688
1516,2019-05-22,159157.138954,143269.3749868
1517,2019-05-23,158140.6650549,143566.7399344
1518,2019-05-24,158585.1550396,140161.7624753
1519,2019-05-25,153125.6167627,132602.2386085
1520,2019-05-26,152652.6652577,133382.4560473
1521,2019-05-27,160060.3983935,143227.5192905
1522,2019-05-28,161878.7023185,145411.4492977
1523,2019-05-29,166699.7060729,149321.7179279
1524,2019-05-30,164641.4951451,149563.1333035
1525,2019-05-31,161204.3794038,147551.7126511
1526,2019-06-01,160291.9056534,143177.106991
1527,2019-06-02,160122.9972429,141533.4263327
1528,2019-06-03,164269.1362344,149198.8044076
1529,2019-06-04,162294.8037652,149981.6186273
1530,2019-06-05,161990.7212622,149970.4528084
1531,2019-06-06,163378.9049373,153975.6263244
1532,2019-06-07,162102.7142046,155884.4615758
1533,2019-06-08,151976.4915805,145920.6555609
1534,2019-06-09,150334.7490792,143578.9227467
1535,2019-06-10,159525.2214713,158062.7124252
1536,2019-06-11,160891.2041021,161146.4958979
1537,2019-06-12,167732.1342881,161942.7784934
1538,2019-06-13,170939.5613982,162902.9932153
1539,2019-06-14,166771.4016322,155365.6562457
1540,2019-06-15,159627.7638479,144129.0355139
1541,2019-06-16,158686.7149761,150437.9039729
1542,2019-06-17,168510.8840556,159054.6606265
1543,2019-06-18,163558.4777312,155080.4004543
1544,2019-06-19,159417.6497253,146028.3426784
1545,2019-06-20,161509.7089005,149276.3260589
1546,2019-06-21,160531.8366992,153801.3618125
1547,2019-06-22,153129.9648096,147098.394909
1548,2019-06-23,153540.6082089,145001.1007974
1549,2019-06-24,162728.2168495,159309.9520541
1550,2019-06-25,163507.5252854,159678.4982449
1551,2019-06-26,165927.9503029,159813.0093733
1552,2019-06-27,164952.3246557,161043.5980146
1553,2019-06-28,164170.7420858,161338.2399911
1554,2019-06-29,153777.9845483,153348.0660167
1555,2019-06-30,153320.3105446,151086.2068599
1556,2019-07-01,152162.0201448,157068.7699846
1557,2019-07-02,159840.3361198,162075.8162784
1558,2019-07-03,160616.3821281,162653.1959072
1559,2019-07-04,160652.98917000002,159351.56572
1560,2019-07-05,159554.5581932,160400.053282
1561,2019-07-06,155490.685511,154635.7751106
1562,2019-07-07,154138.0877407,152486.7227816
1563,2019-07-08,162218.2197289,164868.282079
1564,2019-07-09,161041.7319841,164535.8312038
1565,2019-07-10,164065.1919111,169209.6632004
1566,2019-07-11,167728.7957097,172012.6134232
1567,2019-07-12,169890.5106764,170789.3270207
1568,2019-07-13,165352.7912588,164879.6416026
1569,2019-07-14,163415.3353929,165255.5345758
1570,2019-07-15,167864.3577536,166765.286312
1571,2019-07-16,168291.302684,170792.4182876
1572,2019-07-17,168887.2323892,168031.3989036
1573,2019-07-18,165610.0454329,165519.9565188
1574,2019-07-19,163163.5624648,167101.4769758
1575,2019-07-20,156968.9868614,161329.0786303
1576,2019-07-21,155725.625037,160797.8069019
1577,2019-07-22,168629.6344534,170123.1448142
1578,2019-07-23,175836.8329719,170897.191995
1579,2019-07-24,171523.1270936,171365.4616015
1580,2019-07-25,167420.212189,173905.4238373
1581,2019-07-26,171001.7372975,172062.732297
1582,2019-07-27,161133.9252429,162164.8657482
1583,2019-07-28,157869.6168079,161789.6887036
1584,2019-07-29,170813.6529285,171868.3502369
1585,2019-07-30,173158.3871022,168702.1283224
1586,2019-07-31,172251.7059251,170296.5717939
1587,2019-08-01,170798.5798765,166157.0728063
1588,2019-08-02,174746.6047682,170322.2628248
1589,2019-08-03,162104.5230145,164529.93322859998
1590,2019-08-04,159221.224759,163779.0642105
1591,2019-08-05,164679.6029811,170067.0338492
1592,2019-08-06,168954.0461449,172808.8646922
1593,2019-08-07,170145.2796845,172855.4514285
1594,2019-08-08,174660.1460824,172827.5790873
1595,2019-08-09,167150.4982583,168374.3253955
1596,2019-08-10,155808.0504265,159071.4099156
1597,2019-08-11,154100.379079,152954.8639254
1598,2019-08-12,161831.9390655,155466.0975788
1599,2019-08-13,163137.2613982,157703.5800185
1600,2019-08-14,165076.3149396,160038.7205015
1601,2019-08-15,168044.164497,161803.550972
1602,2019-08-16,160735.4249664,162580.820814
1603,2019-08-17,150510.5489463,153216.256736
1604,2019-08-18,152141.6236178,153160.8800467
1605,2019-08-19,161085.9058039,161796.8467007
1606,2019-08-20,163721.1661107,164637.1677938
1607,2019-08-21,171664.63195819999,168402.0863234
1608,2019-08-22,168600.7155658,167401.5169173
1609,2019-08-23,164587.5074803,164219.4278136
1610,2019-08-24,159100.9269927,156841.3508905
1611,2019-08-25,154197.5639021,153828.3357509
1612,2019-08-26,161188.5858671,164013.1163091
1613,2019-08-27,162224.8486472,163557.2828782
1614,2019-08-28,159998.6920137,161444.4053127
1615,2019-08-29,160713.9470545,162468.5911982
1616,2019-08-30,160363.8520709,163125.7126198
1617,2019-08-31,153307.0225478,155123.9921129
1618,2019-09-01,152813.898345,156286.5148681
1619,2019-09-02,153942.3895966,158946.2409996
1620,2019-09-03,164250.9369927,168901.3178232
1621,2019-09-04,165707.591212,172045.9067751
1622,2019-09-05,165622.4624817,172534.9641983
1623,2019-09-06,164952.3578119,170644.7586792
1624,2019-09-07,159639.5326432,164816.8849321
1625,2019-09-08,157165.228438,158198.8008271
1626,2019-09-09,163916.0849723,167891.4409052
1627,2019-09-10,159338.7939725,162490.9069756
1628,2019-09-11,158914.2235794,160905.9591676
1629,2019-09-12,161413.7049633,164070.9126747
1630,2019-09-13,162260.8165375,165112.479086
1631,2019-09-14,154687.7313975,158894.3182002
1632,2019-09-15,156332.7280229,160182.1512839
1633,2019-09-16,162306.420282,166060.371128
1634,2019-09-17,161748.5898073,164771.0706943
1635,2019-09-18,159912.6895505,161344.1220716
1636,2019-09-19,160126.5549685,162352.3875186
1637,2019-09-20,159714.4989602,162705.4129391
1638,2019-09-21,155231.5882186,156637.9711908
1639,2019-09-22,154853.4481732,157355.810471
1640,2019-09-23,161148.0461798,161222.3786425
1641,2019-09-24,161901.2441918,161912.8248949
1642,2019-09-25,163517.4454942,164586.0531183
1643,2019-09-26,165796.6676593,165808.892674
1644,2019-09-27,165251.6911603,163304.7070444
1645,2019-09-28,159752.8924564,157216.1157755
1646,2019-09-29,160318.7648654,159901.2104422
1647,2019-09-30,165273.5672357,166200.2415219
1648,2019-10-01,163582.0652383,166244.89821400002
1649,2019-10-02,164510.1294323,169096.1970461
1650,2019-10-03,165033.5841461,169704.9319822
1651,2019-10-04,164181.4061273,166321.3534541
1652,2019-10-05,159054.07461,158903.8314979
1653,2019-10-06,158237.4890051,157597.3831115
1654,2019-10-07,166350.8061252,165573.8498743
1655,2019-10-08,169198.8751319,168883.0527145
1656,2019-10-09,167371.92221330001,167537.3307781
1657,2019-10-10,168494.5654496,169007.517253
1658,2019-10-11,167682.0842924,168195.9868898
1659,2019-10-12,159706.0972259,166106.9939345
1660,2019-10-13,156521.487541,163087.1098865
1661,2019-10-14,161587.1316993,165007.4415964
1662,2019-10-15,168047.620258,171401.1091375
1663,2019-10-16,164340.6722242,165050.2634563
1664,2019-10-17,163959.6671475,165116.506783
1665,2019-10-18,166036.7689588,167076.3553839
1666,2019-10-19,161314.349578,161713.4845061
1667,2019-10-20,160733.0439079,162961.0028519
1668,2019-10-21,169853.8516034,168342.8099969
1669,2019-10-22,170086.6854156,166525.6873256
1670,2019-10-23,168030.2791897,165436.3853887
1671,2019-10-24,170070.1475547,167011.64312259998
1672,2019-10-25,169482.13637680002,166450.2438447
1673,2019-10-26,167207.3816969,166047.4020556
1674,2019-10-27,165329.3268298,164008.5543221
1675,2019-10-28,175113.3093782,169618.1275591
1676,2019-10-29,171718.9703364,161613.4954619
1677,2019-10-30,172048.4031901,170419.4110279
1678,2019-10-31,168877.3215112,170708.3820389
1679,2019-11-01,166055.7191244,163787.0762043
1680,2019-11-02,160562.212014,160737.3044471
1681,2019-11-03,161427.4824435,163432.1426339
1682,2019-11-04,169586.7114355,168255.2167044
1683,2019-11-05,170995.6012267,170818.9079738
1684,2019-11-06,175621.6996354,173984.5783263
1685,2019-11-07,173992.8040126,174076.278528
1686,2019-11-08,169382.9059363,167361.9467262
1687,2019-11-09,168992.8613222,165607.6858849
1688,2019-11-10,168767.0595511,162687.6768064
1689,2019-11-11,173318.6565807,164348.4392841
1690,2019-11-12,172571.13485899998,162986.7226991
1691,2019-11-13,172723.7092151,162084.0241572
1692,2019-11-14,176807.4824508,171174.2919257
1693,2019-11-15,178757.9298004,172724.7199923
1694,2019-11-16,169479.0309926,166544.0454113
1695,2019-11-17,169194.4360555,166164.5842057
1696,2019-11-18,173567.1920842,170966.7145937
1697,2019-11-19,175843.2720305,170613.4743395
1698,2019-11-20,171719.9472369,160645.5703951
1699,2019-11-21,174503.4171579,165428.8859413
1700,2019-11-22,173850.715291,171992.8748871
1701,2019-11-23,167744.9070925,168950.9135971
1702,2019-11-24,168521.3916063,167146.7565635
1703,2019-11-25,175969.9604044,175295.6325829
1704,2019-11-26,176580.3270393,177373.9223673
1705,2019-11-27,180826.6652148,182092.9805071
1706,2019-11-28,181633.2278384,179633.6937982
1707,2019-11-29,182794.5189968,178267.7869018
1708,2019-11-30,177895.2157889,183912.1485495
1709,2019-12-01,175894.8573669,184619.1323032
1710,2019-12-02,178094.7488143,187138.2200676
1711,2019-12-03,175821.3210872,176800.1250084
1712,2019-12-04,179380.8620187,180758.7228821
1713,2019-12-05,181479.8101863,179108.5083798
1714,2019-12-06,180433.9980976,178340.6078156
1715,2019-12-07,175653.1643595,174275.2417553
1716,2019-12-08,175666.3761214,169862.5080949
1717,2019-12-09,181546.5693002,174331.6498644
1718,2019-12-10,182617.8080655,179014.8945272
1719,2019-12-11,186647.8984732,182625.4339212
1720,2019-12-12,186126.0119843,182355.7841998
1721,2019-12-13,187206.8606387,174192.2029991
1722,2019-12-14,180579.1487714,175047.8415967
1723,2019-12-15,178840.8199467,177003.0928922
1724,2019-12-16,184984.5572219,184996.6680102
1725,2019-12-17,181628.3505557,185283.414852
1726,2019-12-18,180530.4530868,183925.4497856
1727,2019-12-19,181706.8123221,185225.5240607
1728,2019-12-20,182083.39132239998,183272.3484963
1729,2019-12-21,176553.3964113,177304.7040912
1730,2019-12-22,175631.5956907,172141.8745704
1731,2019-12-23,180786.5011791,174890.1036923
1732,2019-12-24,180036.1899256,172365.7160501
1733,2019-12-25,171890.5714141,170839.9049689
1734,2019-12-26,173190.4382484,172744.9211164
1735,2019-12-27,177559.94763,178715.8369119
1736,2019-12-28,174790.3443621,175264.7757736
1737,2019-12-29,172943.1141054,173808.4278644
1738,2019-12-30,178898.150467,179664.1818073
1739,2019-12-31,174178.1338891,173912.0051802
1740,2020-01-01,167745.2513082,163146.8023728
1741,2020-01-02,178316.3024733,177460.5508778
1742,2020-01-03,178216.53067,178680.5567531
1743,2020-01-04,173202.3519247,173816.6081524
1744,2020-01-05,172935.0628079,172118.0150461
1745,2020-01-06,180134.9610392,173848.2029598
1746,2020-01-07,184965.9654676,177095.3504884
1747,2020-01-08,186173.5062625,182901.5117135
1748,2020-01-09,188324.5237783,181036.7964604
1749,2020-01-10,191320.6925806,190501.4404937
1750,2020-01-11,184548.5552884,177300.864
1751,2020-01-12,186056.9629392,177071.106957
1752,2020-01-13,190641.524708,177797.3226759
1753,2020-01-14,192704.9218978,175682.2786409
1754,2020-01-15,192819.8914365,175133.916607
1755,2020-01-16,191957.6706272,173732.6230113
1756,2020-01-17,191259.673951,172219.6867705
1757,2020-01-18,189937.826627,171840.8555438
1758,2020-01-19,184533.5507826,177289.8416616
1759,2020-01-20,182992.2779308,177547.2595269
1760,2020-01-21,179183.4800412,168608.9559416
1761,2020-01-22,181658.8309869,174821.880509
1762,2020-01-23,185805.113382,175371.4948269
1763,2020-01-24,181381.5768512,172254.7717913
1764,2020-01-25,173480.3639281,167238.7671917
1765,2020-01-26,173837.7964968,166718.9089767
1766,2020-01-27,182041.8916566,175035.8853186
1767,2020-01-28,183247.1710063,170278.3868334
1768,2020-01-29,184590.7210396,172237.031029
1769,2020-01-30,181366.3087087,171640.0371223
1770,2020-01-31,177467.813992,167187.9145721
1771,2020-02-01,171889.2735801,161878.7041885
1772,2020-02-02,173164.2935546,165515.6441257
1773,2020-02-03,183826.3705028,173646.3291455
1774,2020-02-04,182876.634108,177454.3104812
1775,2020-02-05,178561.7761972,172632.6131614
1776,2020-02-06,175853.6396978,167967.2095262
1777,2020-02-07,176708.2471389,167814.1593401
1778,2020-02-08,173210.0400915,160934.2913364
1779,2020-02-09,173476.2471641,165318.9888801
1780,2020-02-10,178149.4088748,168301.5391937
1781,2020-02-11,178181.4192275,168173.696315
1782,2020-02-12,181843.1323777,170807.0680092
1783,2020-02-13,182500.7135531,175713.8755298
1784,2020-02-14,178967.8894522,170276.853686
1785,2020-02-15,174463.8061063,167850.2932805
1786,2020-02-16,171830.5030233,162972.155794
1787,2020-02-17,178049.4973529,168166.2094814
1788,2020-02-18,183636.2716225,170838.2199572
1789,2020-02-19,182987.2467223,173736.4506795
1790,2020-02-20,180902.4689013,173346.75013210002
1791,2020-02-21,177338.8398285,170577.6280381
1792,2020-02-22,168829.8406227,160849.4861563
1793,2020-02-23,169914.7006091,161345.0987065
1794,2020-02-24,176082.7186092,162858.2052544
1795,2020-02-25,176837.8712125,169627.2880882
1796,2020-02-26,172712.3480222,166978.9250839
1797,2020-02-27,172122.9945076,166431.7572925
1798,2020-02-28,171255.86927640002,163459.3408289
1799,2020-02-29,173132.2345096,162220.9257775
1800,2020-03-01,168728.9361001,158954.2533729
1801,2020-03-02,173191.4211273,167036.4852753
1802,2020-03-03,171899.3470606,166549.0196444
1803,2020-03-04,171889.1563309,165247.5836374
1804,2020-03-05,174367.1883629,167114.0820409
1805,2020-03-06,174397.7524677,169086.4582148
1806,2020-03-07,174074.18873259999,162148.9188055
1807,2020-03-08,172718.3914085,158879.6121942
1808,2020-03-09,176242.3887766,166224.5619921
1809,2020-03-10,176889.1006324,171855.8994508
1810,2020-03-11,175956.511569,169946.3117662
1811,2020-03-12,177216.9450603,168538.5836668
1812,2020-03-13,182533.5090312,180631.0842475
1813,2020-03-14,180791.2720423,173127.3955894
1814,2020-03-15,177165.3327619,165158.2229084
1815,2020-03-16,177561.4622282,171822.4696664
1816,2020-03-17,176908.7860541,175146.3054
1817,2020-03-18,178536.0587818,173371.5586562
1818,2020-03-19,176156.4921217,165996.6726701
1819,2020-03-20,177063.287152,170609.3188418
1820,2020-03-21,169283.7847005,163376.6347467
1821,2020-03-22,164451.291641,161581.9059904
1822,2020-03-23,172491.9691831,166776.0213073
1823,2020-03-24,172834.0273209,164635.9247236
1824,2020-03-25,171589.1505575,162811.8745221
1825,2020-03-26,171417.176729,166701.4766115
1826,2020-03-27,165968.1120835,157872.4707114
1827,2020-03-28,164101.9654114,157041.9650923
1828,2020-03-29,163225.9572365,153621.8879877
1829,2020-03-30,171284.0899887,158320.9323256
1830,2020-03-31,172909.4272848,161940.388163
1831,2020-04-01,171480.8956984,160046.0386624
1832,2020-04-02,168987.1972775,161637.5205678
1833,2020-04-03,168148.7380187,159496.5940338
1834,2020-04-04,160967.1985762,153950.1229652
1835,2020-04-05,161288.7117437,156058.8686673
1836,2020-04-06,164278.2689153,154742.3918641
1837,2020-04-07,162904.6917724,157017.528841
1838,2020-04-08,161186.5673296,156588.3112872
1839,2020-04-09,158168.0345512,155412.40349
1840,2020-04-10,153110.7785195,150307.5271218
1841,2020-04-11,155226.2190069,151711.68467329998
1842,2020-04-12,155936.9688814,154223.667153
1843,2020-04-13,158575.2247081,157065.7782539
1844,2020-04-14,158157.3969328,155811.0997088
1845,2020-04-15,159675.0264889,156184.095924
1846,2020-04-16,155658.3822826,152937.8509493
1847,2020-04-17,156071.3416773,154688.6991017
1848,2020-04-18,148790.6775714,145928.038605
1849,2020-04-19,147090.1283448,144167.1462597
1850,2020-04-20,152513.6449856,150525.8534787
1851,2020-04-21,151021.4207597,146286.7344058
1852,2020-04-22,150425.6980046,149124.2813762
1853,2020-04-23,151246.0961302,150412.3393984
1854,2020-04-24,148894.0120411,149094.6424821
1855,2020-04-25,143942.2549995,144018.0749518
1856,2020-04-26,144978.1784038,139509.146898
1857,2020-04-27,152563.3977414,146390.2881915
1858,2020-04-28,150370.4792438,146235.7624423
1859,2020-04-29,148721.0286815,144312.2646244
1860,2020-04-30,149303.8770587,143818.8159205
1861,2020-05-01,144332.8374508,139904.6565416
1862,2020-05-02,138932.0879402,131874.4214135
1863,2020-05-03,141555.6224961,135074.8425998
1864,2020-05-04,148144.5582276,145130.15303
1865,2020-05-05,143515.2075793,138465.9561467
1866,2020-05-06,143527.6152687,133753.7267875
1867,2020-05-07,146016.9143032,140082.4819136
1868,2020-05-08,148617.1563443,143272.5995637
1869,2020-05-09,142940.6877167,137147.4722315
1870,2020-05-10,143628.006111,131009.9359684
1871,2020-05-11,148941.9019746,137816.8230847
1872,2020-05-12,149857.13033010002,139437.1648513
1873,2020-05-13,149796.9391468,135526.0982663
1874,2020-05-14,151366.0655414,141327.4236098
1875,2020-05-15,148365.201503,138354.130541
1876,2020-05-16,144020.4585292,132906.5080979
1877,2020-05-17,142455.250682,127121.28559479999
1878,2020-05-18,144599.4397872,130302.6234838
1879,2020-05-19,148448.5968828,129912.5185725
1880,2020-05-20,149392.9683973,130206.6006228
1881,2020-05-21,152788.0853055,135354.9708831
1882,2020-05-22,150540.5940283,133279.543845
1883,2020-05-23,142668.1580167,125480.9215815
1884,2020-05-24,142770.3427864,124171.7882153
1885,2020-05-25,149321.4583975,133042.7433912
1886,2020-05-26,148293.1345971,139129.6695354
1887,2020-05-27,146704.4233616,138366.9470564
1888,2020-05-28,148904.7531667,137768.9356684
1889,2020-05-29,149380.1307281,141884.9265133
1890,2020-05-30,147728.6631307,131768.6889561
1891,2020-05-31,147134.1485605,130007.9012088
1892,2020-06-01,150922.9222121,137441.6283661
1893,2020-06-02,151291.433454,137459.804018
1894,2020-06-03,151523.5512219,140903.1046034
1895,2020-06-04,149591.4692835,135174.1048766
1896,2020-06-05,148562.0823061,139390.6202798
1897,2020-06-06,144446.0552556,125081.9868024
1898,2020-06-07,144734.7779754,129730.0716577
1899,2020-06-08,150487.0687207,141112.2945998
1900,2020-06-09,152404.4842905,145503.6137333
1901,2020-06-10,153352.7342631,148090.4411674
1902,2020-06-11,155268.0870009,150537.7205521
1903,2020-06-12,156801.0506259,149064.8660559
1904,2020-06-13,150324.0125394,143172.0394997
1905,2020-06-14,149643.3266527,144068.6318034
1906,2020-06-15,154461.6620466,148387.7043786
1907,2020-06-16,151847.5931084,146124.5868115
1908,2020-06-17,151863.9035784,144842.4276318
1909,2020-06-18,151383.0201922,145091.8408059
1910,2020-06-19,152994.4636119,145426.572717
1911,2020-06-20,151669.674629,143902.9860495
1912,2020-06-21,150953.9787562,142714.6070667
1913,2020-06-22,158879.171499,150245.3521229
1914,2020-06-23,161202.2841326,150172.1911369
1915,2020-06-24,159513.0290363,148955.3357911
1916,2020-06-25,160821.8058744,149708.790384
1917,2020-06-26,161683.5190007,148901.9921344
1918,2020-06-27,152530.0003251,132596.2981394
1919,2020-06-28,147955.6185811,128353.6562447
1920,2020-06-29,157317.172568,137770.4505952
1921,2020-06-30,157398.2089388,139096.0763541
1922,2020-07-01,151554.5327227,134277.7001004
1923,2020-07-02,155164.6389968,137961.8018907
1924,2020-07-03,156502.9762071,139750.7266999
1925,2020-07-04,149579.4900316,136254.8877408
1926,2020-07-05,145837.8515481,130449.1104608
1927,2020-07-06,156338.2927022,142821.1077338
1928,2020-07-07,155892.4939877,141750.6370182
1929,2020-07-08,154398.1262536,139747.6886888
1930,2020-07-09,156693.3619267,139321.1546
1931,2020-07-10,157865.5125435,141291.2365078
1932,2020-07-11,153756.8770071,135986.6217096
1933,2020-07-12,152669.4236566,137257.6179377
1934,2020-07-13,157008.5095522,142143.0896366
1935,2020-07-14,160965.5617526,145085.5701942
1936,2020-07-15,160920.0066658,143804.2154988
1937,2020-07-16,162503.5861164,148188.6442588
1938,2020-07-17,157139.3117848,142260.8179274
1939,2020-07-18,149727.5616537,132751.1379312
1940,2020-07-19,148794.083638,133475.8286721
1941,2020-07-20,159950.4221561,146714.189361
1942,2020-07-21,162781.5764435,150249.4153161
1943,2020-07-22,164469.5589056,152544.6591534
1944,2020-07-23,165307.1985883,152480.3861321
1945,2020-07-24,158382.5537277,141972.00243
1946,2020-07-25,150001.0946913,146324.830197
1947,2020-07-26,151462.1070325,146076.6589693
1948,2020-07-27,166854.059536,151297.7228636
1949,2020-07-28,173797.284084,158121.5167048
1950,2020-07-29,174106.7425617,158329.6416801
1951,2020-07-30,173424.6355732,160458.5565895
1952,2020-07-31,171472.8426143,156181.9540759
1953,2020-08-01,163028.7315298,148729.7061362
1954,2020-08-02,161517.8593351,145936.1023135
1955,2020-08-03,160704.7267567,144006.0022675
1956,2020-08-04,164172.9266948,146747.1893953
1957,2020-08-05,166734.0149156,151395.0592873
1958,2020-08-06,169348.6827059,154566.4659548
1959,2020-08-07,160670.4624608,142034.2200431
1960,2020-08-08,152828.5820509,136060.4012733
1961,2020-08-09,149980.7753542,132126.0947442
1962,2020-08-10,159826.3727856,142416.13003190001
1963,2020-08-11,159151.6633957,140974.0826996
1964,2020-08-12,159666.9364764,140292.8509657
1965,2020-08-13,162471.28774949998,146498.1312266
1966,2020-08-14,162582.1460593,147024.7216485
1967,2020-08-15,159091.2137829,143990.31768849998
1968,2020-08-16,162641.6195669,150298.1061417
1969,2020-08-17,172679.4925663,163222.9665099
1970,2020-08-18,174500.6993437,162709.6651786
1971,2020-08-19,170096.947757,158566.3877543
1972,2020-08-20,169123.04032189999,156576.6073579
1973,2020-08-21,169336.6081406,150873.257127
1974,2020-08-22,158715.9122034,140035.5207492
1975,2020-08-23,154664.417758,140503.0108082
1976,2020-08-24,162836.3841829,148728.5302741
1977,2020-08-25,160784.8227777,147991.08617249998
1978,2020-08-26,160253.4283567,146563.7716814
1979,2020-08-27,159782.7677418,147628.085938
1980,2020-08-28,158969.9274533,146793.2943505
1981,2020-08-29,151115.9863709,134851.0604845
1982,2020-08-30,147699.3791655,132551.8235328
1983,2020-08-31,155808.2640762,144972.8202946
1984,2020-09-01,154857.4580014,148290.1021614
1985,2020-09-02,153059.6330294,149799.2210505
1986,2020-09-03,154423.0681154,154714.675482
1987,2020-09-04,153322.9621485,154936.8571931
1988,2020-09-05,147383.4887399,147364.1941098
1989,2020-09-06,144705.5052901,143420.2173625
1990,2020-09-07,147195.5099953,146641.0979803
1991,2020-09-08,152341.2885158,154615.6017768
1992,2020-09-09,153057.8700603,156316.5368981
1993,2020-09-10,157827.5577118,161407.9725422
1994,2020-09-11,157523.8248862,160559.4698118
1995,2020-09-12,150757.6574631,150376.7697182
1996,2020-09-13,148744.011785,149908.5217908
1997,2020-09-14,155394.06945429998,156995.9276378
1998,2020-09-15,155754.1870385,156987.8167182
1999,2020-09-16,157107.2462193,159514.8133887
2000,2020-09-17,157364.8083406,159588.9996536
2001,2020-09-18,157823.0037105,160210.2880174
2002,2020-09-19,151955.3811255,153827.0111173
2003,2020-09-20,153199.6067735,152603.8107451
2004,2020-09-21,157453.8691941,159087.2316351
2005,2020-09-22,159488.387658,160301.6801817
2006,2020-09-23,159538.5213701,161207.6592737
2007,2020-09-24,159971.7530346,158598.4027911
2008,2020-09-25,159477.4914651,159395.2683667
2009,2020-09-26,151769.6361916,150973.4183984
2010,2020-09-27,152539.3718871,149925.8754287
2011,2020-09-28,162574.1542253,161356.9594437
2012,2020-09-29,160343.1881385,160310.0753667
2013,2020-09-30,158991.9856062,161192.8689743
2014,2020-10-01,159655.1430252,163424.8480588
2015,2020-10-02,157870.4699736,158793.196132
2016,2020-10-03,151456.6101408,152518.0805274
2017,2020-10-04,151104.4442843,150110.2166614
2018,2020-10-05,157489.3937839,159706.98379209999
2019,2020-10-06,156316.6194516,156052.3737867
2020,2020-10-07,156208.8586715,154530.148137
2021,2020-10-08,159208.3574251,158738.2811802
2022,2020-10-09,159358.816034,158639.8640103
2023,2020-10-10,153443.2090767,150027.428852
2024,2020-10-11,153486.4206953,151469.8860139
2025,2020-10-12,152547.7657462,151947.8088193
2026,2020-10-13,159170.3267398,161803.1441837
2027,2020-10-14,159937.2940301,162781.8829953
2028,2020-10-15,161508.2211429,164615.0779168
2029,2020-10-16,164120.4803482,167334.7363819
